55     2, 2, 188.38, 185.89, 49.87, 16.4, 661.16, 659.62, 0.0]
55     3, 4, 179.41, 188.48, 49.88, 4.93, 659.74, 661.0, 0.0]
55     4, 2, 181.22, 177.12, 48.75, 27.59, 667.37, 658.37, 166.0]
55     5, 2, 179.26, 183.18, 49.05, 9.84, 657.12, 663.55, 168.0]
55     6, 2, 182.25, 178.64, 49.76, 36.91, 656.27, 662.93, 0.0]
56     1, 1, 180.94, 184.94, 49.4, 8.33, 655.09, 659.19, 0.0]
56     2, 2, 178.99, 184.45, 49.63, 10.52, 658.55, 654.52, 0.0]
56     3, 4, 186.22, 185.5, 49.52, 10.26, 656.58, 656.01, 0.0]
56     4, 2, 176.84, 180.32, 48.64, 6.4, 658.57, 655.51, 0.0]
56     5, 2, 178.7, 176.93, 48.75, 15.98, 654.32, 659.89, 0.0]
56     6, 2, 183.22, 183.42, 49.24, 7.17, 657.79, 658.32, 0.0]
57     1, 1, 180.95, 181.59, 48.2, 5.66, 655.65, 659.44, 0.0]
57     2, 2, 182.17, 180.35, 48.39, 8.38, 658.4, 658.38, 0.0]
57     3, 4, 177.87, 196.71, 48.78, 6.12, 658.63, 660.4, 0.0]
57     4, 2, 186.72, 186.12, 49.26, 9.08, 661.71, 655.43, 0.0]
57     5, 2, 183.99, 187.71, 49.63, 11.27, 657.79, 661.38, 0.0]
57     6, 2, 189.69, 188.12, 50.41, 6.41, 654.64, 659.6, 0.0]
58     1, 1, 181.45, 185.85, 49.45, 3.65, 655.43, 657.5, 0.0]
58     2, 2, 186.18, 187.42, 50.41, 40.98, 656.58, 652.23, 0.0]
58     3, 4, 191.12, 187.82, 49.46, 6.14, 655.76, 657.24, 85.0]
58     4, 2, 177.31, 181.89, 48.52, 10.19, 659.34, 655.39, 0.0]
58     5, 2, 186.37, 184.39, 48.38, 2.81, 653.23, 656.47, 0.0]
58     6, 2, 187.41, 195.08, 49.13, 7.69, 656.59, 657.61, 0.0]
59     1, 1, 183.66, 180.55, 48.48, 49.66, 660.7, 657.18, 0.0]
59     2, 2, 180.95, 191.6, 49.52, 15.04, 654.8, 660.3, 0.0]
59     3, 4, 184.96, 176.99, 49.72, 15.22, 658.79, 660.57, 100.0]
59     4, 2, 184.32, 186.77, 49.28, 12.06, 657.76, 660.64, 37.0]
59     5, 2, 192.02, 188.15, 49.62, 18.76, 659.93, 657.72, 64.0]
59     6, 2, 184.34, 187.13, 50.01, 29.03, 659.62, 659.88, 44.0]
60     1, 1, 186.58, 186.85, 49.42, 4.91, 659.07, 657.67, 0.0]
60     2, 2, 185.86, 185.11, 49.96, 8.94, 655.07, 662.89, 0.0]
60     3, 4, 185.22, 187.34, 49.68, 7.87, 661.75, 658.11, 0.0]
60     4, 2, 170.85, 187.84, 48.45, 7.03, 661.33, 659.61, 0.0]
60     5, 2, 179.01, 178.77, 48.43, 14.1, 660.73, 654.63, 0.0]
60     6, 2, 185.83, 181.78, 48.7, 7.51, 655.4, 663.32, 222.0]
61     1, 1, 178.81, 178.09, 48.71, 12.96, 658.64, 656.77, 0.0]
61     2, 2, 175.53, 177.07, 48.62, 6.09, 653.6, 662.35, 116.0]
61     3, 4, 175.44, 175.27, 48.69, 9.8, 659.72, 657.7, 147.0]
61     4, 2, 182.25, 184.02, 49.5, 9.7, 661.57, 658.74, 0.0]
61     5, 2, 181.17, 182.15, 49.46, 9.13, 659.43, 655.72, 0.0]
61     6, 2, 178.35, 184.8, 50.26, 9.73, 654.38, 663.71, 0.0]
62     1, 1, 181.97, 184.33, 48.89, 10.58, 658.34, 659.55, 0.0]
62     2, 2, 179.47, 184.12, 48.69, 7.46, 655.87, 663.76, 0.0]
62     3, 4, 177.43, 177.02, 49.05, 5.9, 662.25, 656.68, 0.0]
62     4, 2, 185.28, 183.63, 49.87, 9.81, 659.94, 657.29, 9.0]
62     5, 2, 182.69, 183.13, 50.4, 66.21, 659.9, 657.53, 0.0]
62     6, 2, 182.0, 182.02, 50.7, 10.43, 656.83, 662.82, 0.0]
63     1, 1, 192.54, 191.67, 49.34, 11.95, 656.45, 655.94, 0.0]
63     2, 2, 184.99, 190.44, 49.47, 12.14, 653.55, 659.94, 88.0]
63     3, 4, 184.65, 195.16, 49.25, 12.7, 660.39, 656.26, 0.0]
63     4, 2, 193.3, 195.02, 48.24, 13.65, 659.9, 658.22, 0.0]
63     5, 2, 189.58, 182.1, 48.39, 6.93, 659.49, 655.75, 0.0]
63     6, 2, 195.93, 177.95, 48.2, 10.87, 653.08, 659.82, 0.0]
64     1, 1, 180.73, 184.1, 48.52, 11.33, 658.47, 658.29, 0.0]
64     2, 2, 179.55, 173.76, 48.76, 7.76, 654.72, 662.47, 34.0]
64     3, 4, 176.65, 174.87, 48.62, 10.03, 659.86, 657.35, 0.0]
64     4, 2, 182.76, 186.43, 49.61, 7.17, 659.02, 659.21, 0.0]
64     5, 2, 175.43, 184.27, 49.17, 12.37, 661.17, 655.36, 0.0]
64     6, 2, 178.98, 185.01, 49.91, 10.14, 655.97, 663.0, 0.0]
65     1, 1, 181.05, 187.72, 49.64, 43.07, 657.24, 653.79, 0.0]
65     2, 2, 191.85, 190.65, 49.69, 17.87, 655.61, 656.81, 0.0]
65     3, 4, 185.05, 186.79, 49.23, 7.9, 654.2, 659.08, 0.0]
65     4, 2, 179.16, 179.87, 49.34, 11.82, 657.94, 662.11, 0.0]
65     5, 2, 185.64, 194.48, 48.14, 18.2, 655.74, 657.82, 0.0]
65     6, 2, 184.27, 181.74, 48.46, 10.92, 657.63, 656.51, 10.0]
66     1, 1, 183.01, 180.71, 48.12, 9.2, 660.74, 657.64, 0.0]
66     2, 2, 183.76, 183.65, 48.88, 87.8, 653.32, 662.07, 0.0]
66     3, 4, 179.33, 179.38, 48.45, 9.2, 662.05, 661.76, 25.0]
66     4, 2, 188.4, 193.66, 49.32, 14.69, 658.88, 658.0, 0.0]
66     5, 2, 187.61, 191.34, 49.77, 28.61, 662.13, 656.68, 0.0]
66     6, 2, 180.83, 194.34, 50.07, 10.95, 653.31, 662.58, 0.0]
